pr,year,month,iso
26.5049,2007,6,MLI
87.4875,2007,7,MLI
113.78,2007,8,MLI
50.3349,2007,9,MLI
10.9686,2007,10,MLI
1.95353,2007,11,MLI
0.03051,2007,12,MLI
0.02275,2008,1,MLI
0.95165,2008,2,MLI
1.98747,2008,3,MLI
7.78758,2008,4,MLI
20.9552,2008,5,MLI
48.5039,2008,6,MLI
83.5207,2008,7,MLI
116.477,2008,8,MLI
48.3394,2008,9,MLI
26.3782,2008,10,MLI
0.07267,2008,11,MLI
0.11687,2008,12,MLI
0.15523,2009,1,MLI
0.40761,2009,2,MLI
1.41508,2009,3,MLI
3.54135,2009,4,MLI
13.6228,2009,5,MLI
32.1023,2009,6,MLI
65.6977,2009,7,MLI
101.639,2009,8,MLI
84.4024,2009,9,MLI
18.9006,2009,10,MLI
0.68571,2009,11,MLI
0.01716,2009,12,MLI
0.02109,2010,1,MLI
0.52587,2010,2,MLI
1.38336,2010,3,MLI
9.16242,2010,4,MLI
20.6881,2010,5,MLI
51.0271,2010,6,MLI
96.3771,2010,7,MLI
110.247,2010,8,MLI
85.7784,2010,9,MLI
22.3047,2010,10,MLI
0.57113,2010,11,MLI
0.01752,2010,12,MLI
0.01886,2011,1,MLI
0.35245,2011,2,MLI
1.98461,2011,3,MLI
5.23324,2011,4,MLI
11.2722,2011,5,MLI
30.9217,2011,6,MLI
71.2783,2011,7,MLI
100.524,2011,8,MLI
56.253,2011,9,MLI
8.32752,2011,10,MLI
1.50992,2011,11,MLI
0.02762,2011,12,MLI
0.01766,2012,1,MLI
0.29786,2012,2,MLI
0.45065,2012,3,MLI
10.3983,2012,4,MLI
15.0682,2012,5,MLI
43.2196,2012,6,MLI
83.2467,2012,7,MLI
118.004,2012,8,MLI
56.629,2012,9,MLI
16.2035,2012,10,MLI
0.79367,2012,11,MLI
0.04175,2012,12,MLI
0.03245,2013,1,MLI
0.46372,2013,2,MLI
1.3763,2013,3,MLI
7.95862,2013,4,MLI
13.2277,2013,5,MLI
29.7763,2013,6,MLI
65.481,2013,7,MLI
125.576,2013,8,MLI
59.6756,2013,9,MLI
20.1661,2013,10,MLI
0.60011,2013,11,MLI
0.05238,2013,12,MLI
0.20456,2014,1,MLI
0.38949,2014,2,MLI
0.86751,2014,3,MLI
6.52043,2014,4,MLI
23.9769,2014,5,MLI
42.016,2014,6,MLI
63.5438,2014,7,MLI
104.803,2014,8,MLI
61.595,2014,9,MLI
22.4395,2014,10,MLI
1.57904,2014,11,MLI
0.01602,2014,12,MLI
0.01477,2015,1,MLI
0.58457,2015,2,MLI
0.41521,2015,3,MLI
2.64127,2015,4,MLI
10.2073,2015,5,MLI
31.2461,2015,6,MLI
82.1689,2015,7,MLI
123.605,2015,8,MLI
54.2442,2015,9,MLI
22.204,2015,10,MLI
0.68673,2015,11,MLI
0.00659,2015,12,MLI
0.63288,1901,1,MRT
0.66451,1901,2,MRT
0.28156,1901,3,MRT
0.77167,1901,4,MRT
1.55546,1901,5,MRT
5.9966,1901,6,MRT
22.7518,1901,7,MRT
39.6335,1901,8,MRT
26.2496,1901,9,MRT
4.33299,1901,10,MRT
1.09164,1901,11,MRT
0.91234,1901,12,MRT
0.59201,1902,1,MRT
0.62229,1902,2,MRT
0.27992,1902,3,MRT
0.62854,1902,4,MRT
1.39545,1902,5,MRT
5.03926,1902,6,MRT
20.7484,1902,7,MRT
33.6047,1902,8,MRT
18.8587,1902,9,MRT
5.23562,1902,10,MRT
1.12782,1902,11,MRT
0.8053,1902,12,MRT
0.62595,1903,1,MRT
0.58817,1903,2,MRT
0.2847,1903,3,MRT
0.73857,1903,4,MRT
0.94272,1903,5,MRT
8.12904,1903,6,MRT
22.7896,1903,7,MRT
40.2484,1903,8,MRT
22.4047,1903,9,MRT
3.1077,1903,10,MRT
0.9801,1903,11,MRT
1.08616,1903,12,MRT
0.59446,1904,1,MRT
0.63429,1904,2,MRT
0.28539,1904,3,MRT
0.54201,1904,4,MRT
0.75379,1904,5,MRT
9.05355,1904,6,MRT
20.5876,1904,7,MRT
37.1537,1904,8,MRT
20.3631,1904,9,MRT
4.29681,1904,10,MRT
1.15758,1904,11,MRT
0.84926,1904,12,MRT
0.48537,1905,1,MRT
0.51745,1905,2,MRT
0.50627,1905,3,MRT
0.51468,1905,4,MRT
1.6163,1905,5,MRT
10.6252,1905,6,MRT
27.3967,1905,7,MRT
41.8847,1905,8,MRT
31.9178,1905,9,MRT
10.3431,1905,10,MRT
1.0621,1905,11,MRT
0.60186,1905,12,MRT
0.62695,1906,1,MRT
0.46487,1906,2,MRT
0.25478,1906,3,MRT
0.55798,1906,4,MRT
1.96707,1906,5,MRT
10.0017,1906,6,MRT
41.2057,1906,7,MRT
47.2246,1906,8,MRT
21.6966,1906,9,MRT
2.78525,1906,10,MRT
1.84451,1906,11,MRT
0.92879,1906,12,MRT
1.00072,1907,1,MRT
0.92987,1907,2,MRT
0.27019,1907,3,MRT
0.28291,1907,4,MRT
0.49017,1907,5,MRT
8.24073,1907,6,MRT
27.6336,1907,7,MRT
39.3961,1907,8,MRT
25.4162,1907,9,MRT
3.00816,1907,10,MRT
1.24062,1907,11,MRT
0.63532,1907,12,MRT
1.00767,1908,1,MRT
0.29564,1908,2,MRT
1.29071,1908,3,MRT
0.27048,1908,4,MRT
0.21208,1908,5,MRT
4.12826,1908,6,MRT
13.556,1908,7,MRT
32.0634,1908,8,MRT
28.7286,1908,9,MRT
1.704,1908,10,MRT
0.76232,1908,11,MRT
0.78999,1908,12,MRT
0.49444,1909,1,MRT
0.6906,1909,2,MRT
0.38555,1909,3,MRT
0.57396,1909,4,MRT
2.14175,1909,5,MRT
6.65932,1909,6,MRT
34.124,1909,7,MRT
34.1256,1909,8,MRT
24.1474,1909,9,MRT
3.76649,1909,10,MRT
0.86595,1909,11,MRT
0.67261,1909,12,MRT
0.97814,1910,1,MRT
0.39919,1910,2,MRT
0.28267,1910,3,MRT
0.56113,1910,4,MRT
0.59501,1910,5,MRT
5.05833,1910,6,MRT
25.8896,1910,7,MRT
49.9102,1910,8,MRT
30.5454,1910,9,MRT
2.43568,1910,10,MRT
0.76749,1910,11,MRT
0.69685,1910,12,MRT
0.41809,1911,1,MRT
0.33612,1911,2,MRT
0.19859,1911,3,MRT
0.47683,1911,4,MRT
2.38751,1911,5,MRT
4.67848,1911,6,MRT
22.8676,1911,7,MRT
37.4234,1911,8,MRT
18.5186,1911,9,MRT
4.00772,1911,10,MRT
0.80916,1911,11,MRT
0.61354,1911,12,MRT
0.53828,1912,1,MRT
0.39074,1912,2,MRT
0.20206,1912,3,MRT
0.51365,1912,4,MRT
0.30221,1912,5,MRT
3.7402,1912,6,MRT
16.6062,1912,7,MRT
45.2825,1912,8,MRT
23.0287,1912,9,MRT
3.40124,1912,10,MRT
0.70331,1912,11,MRT
1.454,1912,12,MRT
0.89475,1913,1,MRT
0.3439,1913,2,MRT
0.21089,1913,3,MRT
0.39601,1913,4,MRT
0.39039,1913,5,MRT
6.07757,1913,6,MRT
13.3796,1913,7,MRT
44.4024,1913,8,MRT
16.3555,1913,9,MRT
2.49785,1913,10,MRT
0.71963,1913,11,MRT
1.51083,1913,12,MRT
0.42077,1914,1,MRT
0.48091,1914,2,MRT
0.21025,1914,3,MRT
0.42596,1914,4,MRT
0.5528,1914,5,MRT
6.53081,1914,6,MRT
18.9263,1914,7,MRT
33.8626,1914,8,MRT
23.3217,1914,9,MRT
5.37219,1914,10,MRT
2.82523,1914,11,MRT
0.83925,1914,12,MRT
0.6177,1915,1,MRT
0.69707,1915,2,MRT
0.29035,1915,3,MRT
0.62793,1915,4,MRT
0.74756,1915,5,MRT
7.11176,1915,6,MRT
20.7216,1915,7,MRT
42.0219,1915,8,MRT
25.3412,1915,9,MRT
4.09,1915,10,MRT
1.13472,1915,11,MRT
0.81834,1915,12,MRT
0.53203,1916,1,MRT
0.52519,1916,2,MRT
0.26157,1916,3,MRT
0.6545,1916,4,MRT
0.62111,1916,5,MRT
6.97388,1916,6,MRT
22.879,1916,7,MRT
64.4183,1916,8,MRT
22.8318,1916,9,MRT
4.04217,1916,10,MRT
0.86858,1916,11,MRT
0.83647,1916,12,MRT
0.652,1917,1,MRT
0.70818,1917,2,MRT
0.2743,1917,3,MRT
0.61811,1917,4,MRT
0.65581,1917,5,MRT
6.19418,1917,6,MRT
19.6248,1917,7,MRT
43.9962,1917,8,MRT
26.0984,1917,9,MRT
3.89947,1917,10,MRT
1.05136,1917,11,MRT
0.8643,1917,12,MRT
0.72785,1918,1,MRT
1.63647,1918,2,MRT
0.46479,1918,3,MRT
0.48626,1918,4,MRT
1.43384,1918,5,MRT
7.29829,1918,6,MRT
22.6163,1918,7,MRT
40.4101,1918,8,MRT
38.407,1918,9,MRT
6.83011,1918,10,MRT
0.87117,1918,11,MRT
0.71311,1918,12,MRT
0.42855,1919,1,MRT
0.53149,1919,2,MRT
0.2365,1919,3,MRT
1.54898,1919,4,MRT
1.40459,1919,5,MRT
5.93416,1919,6,MRT
19.7727,1919,7,MRT
33.717,1919,8,MRT
22.7987,1919,9,MRT
3.45249,1919,10,MRT
3.16882,1919,11,MRT
0.69014,1919,12,MRT
0.52332,1920,1,MRT
0.81655,1920,2,MRT
0.2316,1920,3,MRT
1.10321,1920,4,MRT
1.76666,1920,5,MRT
6.56644,1920,6,MRT
18.2078,1920,7,MRT
44.7969,1920,8,MRT
27.3752,1920,9,MRT
2.77129,1920,10,MRT
1.74822,1920,11,MRT
0.74087,1920,12,MRT
0.38619,1921,1,MRT
0.76887,1921,2,MRT
0.18714,1921,3,MRT
0.36085,1921,4,MRT
0.60284,1921,5,MRT
6.13821,1921,6,MRT
10.286,1921,7,MRT
29.2799,1921,8,MRT
14.3763,1921,9,MRT
3.34604,1921,10,MRT
1.16909,1921,11,MRT
0.64308,1921,12,MRT
0.38693,1922,1,MRT
0.29089,1922,2,MRT
0.15613,1922,3,MRT
0.29747,1922,4,MRT
1.76785,1922,5,MRT
4.36068,1922,6,MRT
22.4108,1922,7,MRT
38.8048,1922,8,MRT
24.6632,1922,9,MRT
6.24964,1922,10,MRT
1.52809,1922,11,MRT
2.14023,1922,12,MRT
0.87982,1923,1,MRT
0.22209,1923,2,MRT
0.26361,1923,3,MRT
1.09483,1923,4,MRT
0.26049,1923,5,MRT
3.4456,1923,6,MRT
25.9696,1923,7,MRT
34.1433,1923,8,MRT
28.7242,1923,9,MRT
5.11459,1923,10,MRT
1.01235,1923,11,MRT
0.79133,1923,12,MRT
0.88244,1924,1,MRT
0.6869,1924,2,MRT
0.17788,1924,3,MRT
0.76833,1924,4,MRT
0.50871,1924,5,MRT
10.3571,1924,6,MRT
26.3488,1924,7,MRT
31.2659,1924,8,MRT
36.7204,1924,9,MRT
2.01683,1924,10,MRT
2.28367,1924,11,MRT
0.7171,1924,12,MRT
0.28794,1925,1,MRT
0.26852,1925,2,MRT
0.35657,1925,3,MRT
0.16963,1925,4,MRT
0.18219,1925,5,MRT
4.61627,1925,6,MRT
17.6797,1925,7,MRT
44.3754,1925,8,MRT
28.4057,1925,9,MRT
10.2907,1925,10,MRT
0.75047,1925,11,MRT
0.50074,1925,12,MRT
0.83045,1926,1,MRT
0.26392,1926,2,MRT
0.1748,1926,3,MRT
0.1755,1926,4,MRT
0.15112,1926,5,MRT
9.30439,1926,6,MRT
18.7984,1926,7,MRT
26.4306,1926,8,MRT
18.0949,1926,9,MRT
2.16937,1926,10,MRT
0.7134,1926,11,MRT
1.37419,1926,12,MRT
0.29826,1927,1,MRT
0.25349,1927,2,MRT
0.12634,1927,3,MRT
0.74479,1927,4,MRT
2.33916,1927,5,MRT
5.80073,1927,6,MRT
18.4944,1927,7,MRT
57.0415,1927,8,MRT
30.7375,1927,9,MRT
5.47165,1927,10,MRT
1.73235,1927,11,MRT
0.67619,1927,12,MRT
0.38662,1928,1,MRT
0.41665,1928,2,MRT
0.17085,1928,3,MRT
0.43848,1928,4,MRT
0.79362,1928,5,MRT
5.47778,1928,6,MRT
20.0481,1928,7,MRT
49.5102,1928,8,MRT
15.4412,1928,9,MRT
6.82507,1928,10,MRT
1.01591,1928,11,MRT
1.03189,1928,12,MRT
0.42469,1929,1,MRT
0.24024,1929,2,MRT
0.14012,1929,3,MRT
0.2501,1929,4,MRT
1.07395,1929,5,MRT
10.8877,1929,6,MRT
22.989,1929,7,MRT
53.5471,1929,8,MRT
25.3324,1929,9,MRT
3.14693,1929,10,MRT
0.58062,1929,11,MRT
0.55303,1929,12,MRT
1.8264,1930,1,MRT
0.843,1930,2,MRT
0.18717,1930,3,MRT
0.28303,1930,4,MRT
1.05841,1930,5,MRT
4.60756,1930,6,MRT
18.6556,1930,7,MRT
56.0369,1930,8,MRT
25.416,1930,9,MRT
6.14875,1930,10,MRT
1.0617,1930,11,MRT
0.99991,1930,12,MRT
0.39781,1931,1,MRT
0.51079,1931,2,MRT
0.20511,1931,3,MRT
0.67007,1931,4,MRT
1.49323,1931,5,MRT
4.0856,1931,6,MRT
18.2501,1931,7,MRT
13.816,1931,8,MRT
37.1233,1931,9,MRT
2.24068,1931,10,MRT
0.89342,1931,11,MRT
0.92617,1931,12,MRT
0.32841,1932,1,MRT
0.30443,1932,2,MRT
0.26623,1932,3,MRT
0.25148,1932,4,MRT
2.37037,1932,5,MRT
8.17645,1932,6,MRT
26.729,1932,7,MRT
49.7336,1932,8,MRT
16.3079,1932,9,MRT
1.19829,1932,10,MRT
0.7899,1932,11,MRT
0.53903,1932,12,MRT
1.6875,1933,1,MRT
0.27458,1933,2,MRT
0.25195,1933,3,MRT
0.78143,1933,4,MRT
1.20667,1933,5,MRT
12.4327,1933,6,MRT
33.2405,1933,7,MRT
47.7254,1933,8,MRT
23.7949,1933,9,MRT
3.70455,1933,10,MRT
2.50216,1933,11,MRT
1.54854,1933,12,MRT
0.4174,1934,1,MRT
0.47489,1934,2,MRT
0.14663,1934,3,MRT
0.3554,1934,4,MRT
0.31505,1934,5,MRT
12.2088,1934,6,MRT
27.1437,1934,7,MRT
40.0267,1934,8,MRT
19.6313,1934,9,MRT
2.38806,1934,10,MRT
0.97408,1934,11,MRT
0.49352,1934,12,MRT
0.32335,1935,1,MRT
0.6232,1935,2,MRT
0.10417,1935,3,MRT
0.09431,1935,4,MRT
0.03885,1935,5,MRT
8.62981,1935,6,MRT
26.0757,1935,7,MRT
47.295,1935,8,MRT
26.6433,1935,9,MRT
8.09379,1935,10,MRT
0.19677,1935,11,MRT
1.13771,1935,12,MRT
0.35936,1936,1,MRT
0.09923,1936,2,MRT
0.03712,1936,3,MRT
0.15865,1936,4,MRT
1.82415,1936,5,MRT
7.34763,1936,6,MRT
28.8488,1936,7,MRT
49.0887,1936,8,MRT
31.2278,1936,9,MRT
2.80489,1936,10,MRT
1.90068,1936,11,MRT
1.92579,1936,12,MRT
0.30821,1937,1,MRT
0.03534,1937,2,MRT
0.02635,1937,3,MRT
0.07415,1937,4,MRT
0.10392,1937,5,MRT
3.8158,1937,6,MRT
20.6818,1937,7,MRT
57.1316,1937,8,MRT
19.6575,1937,9,MRT
3.24862,1937,10,MRT
0.54441,1937,11,MRT
0.54955,1937,12,MRT
0.33278,1938,1,MRT
0.08656,1938,2,MRT
1.11821,1938,3,MRT
0.05566,1938,4,MRT
0.30251,1938,5,MRT
3.42639,1938,6,MRT
24.737,1938,7,MRT
36.7837,1938,8,MRT
25.0245,1938,9,MRT
15.7279,1938,10,MRT
0.27776,1938,11,MRT
0.59651,1938,12,MRT
0.20586,1939,1,MRT
0.05041,1939,2,MRT
0.51507,1939,3,MRT
0.06927,1939,4,MRT
2.01929,1939,5,MRT
4.93741,1939,6,MRT
14.7347,1939,7,MRT
55.6912,1939,8,MRT
18.6828,1939,9,MRT
4.21514,1939,10,MRT
0.40088,1939,11,MRT
0.85647,1939,12,MRT
0.35202,1940,1,MRT
0.05749,1940,2,MRT
0.03149,1940,3,MRT
0.09403,1940,4,MRT
0.59099,1940,5,MRT
9.41639,1940,6,MRT
14.8704,1940,7,MRT
62.8119,1940,8,MRT
22.5349,1940,9,MRT
11.2412,1940,10,MRT
0.20846,1940,11,MRT
0.52931,1940,12,MRT
0.57246,1941,1,MRT
0.03961,1941,2,MRT
0.18611,1941,3,MRT
0.05406,1941,4,MRT
1.91177,1941,5,MRT
4.77065,1941,6,MRT
18.2526,1941,7,MRT
18.6429,1941,8,MRT
27.0405,1941,9,MRT
0.58175,1941,10,MRT
0.15554,1941,11,MRT
0.39019,1941,12,MRT
0.29697,1942,1,MRT
0.32347,1942,2,MRT
0.50253,1942,3,MRT
0.13474,1942,4,MRT
2.04036,1942,5,MRT
1.72579,1942,6,MRT
15.2535,1942,7,MRT
30.8775,1942,8,MRT
8.04826,1942,9,MRT
4.20746,1942,10,MRT
4.30722,1942,11,MRT
1.06815,1942,12,MRT
0.07871,1943,1,MRT
0.28348,1943,2,MRT
0.26737,1943,3,MRT
0.83964,1943,4,MRT
0.19218,1943,5,MRT
9.19066,1943,6,MRT
19.0259,1943,7,MRT
65.8139,1943,8,MRT
40.5214,1943,9,MRT
5.87164,1943,10,MRT
0.21173,1943,11,MRT
1.78456,1943,12,MRT
0.09752,1944,1,MRT
0.30155,1944,2,MRT
0.04369,1944,3,MRT
0.13279,1944,4,MRT
0.57648,1944,5,MRT
8.21646,1944,6,MRT
18.2828,1944,7,MRT
27.3487,1944,8,MRT
35.3095,1944,9,MRT
19.2997,1944,10,MRT
2.84037,1944,11,MRT
0.20818,1944,12,MRT
0.41373,1945,1,MRT
0.09414,1945,2,MRT
0.0653,1945,3,MRT
0.86146,1945,4,MRT
1.43231,1945,5,MRT
4.20034,1945,6,MRT
30.1515,1945,7,MRT
40.1249,1945,8,MRT
26.1405,1945,9,MRT
4.50439,1945,10,MRT
1.8069,1945,11,MRT
0.22373,1945,12,MRT
1.02335,1946,1,MRT
0.07355,1946,2,MRT
0.04125,1946,3,MRT
0.95968,1946,4,MRT
0.05505,1946,5,MRT
3.05229,1946,6,MRT
23.3901,1946,7,MRT
33.2746,1946,8,MRT
34.4362,1946,9,MRT
5.17565,1946,10,MRT
0.36398,1946,11,MRT
0.43943,1946,12,MRT
1.36296,1947,1,MRT
0.42496,1947,2,MRT
0.03511,1947,3,MRT
0.05762,1947,4,MRT
0.16218,1947,5,MRT
3.75299,1947,6,MRT
13.3936,1947,7,MRT
61.4651,1947,8,MRT
27.8194,1947,9,MRT
0.8618,1947,10,MRT
3.0817,1947,11,MRT
0.13446,1947,12,MRT
0.11487,1948,1,MRT
1.42483,1948,2,MRT
0.03451,1948,3,MRT
1.84529,1948,4,MRT
0.35476,1948,5,MRT
10.6781,1948,6,MRT
15.4547,1948,7,MRT
47.1999,1948,8,MRT
13.5032,1948,9,MRT
3.89472,1948,10,MRT
0.1311,1948,11,MRT
0.59925,1948,12,MRT
0.07931,1949,1,MRT
0.86234,1949,2,MRT
0.42243,1949,3,MRT
0.32505,1949,4,MRT
0.86511,1949,5,MRT
4.66789,1949,6,MRT
21.394,1949,7,MRT
38.5091,1949,8,MRT
11.5188,1949,9,MRT
2.21241,1949,10,MRT
2.21155,1949,11,MRT
2.9171,1949,12,MRT
0.09614,1950,1,MRT
0.07776,1950,2,MRT
0.04141,1950,3,MRT
0.42403,1950,4,MRT
0.87479,1950,5,MRT
6.93608,1950,6,MRT
25.7387,1950,7,MRT
72.5323,1950,8,MRT
38.5436,1950,9,MRT
8.54443,1950,10,MRT
0.46826,1950,11,MRT
0.64466,1950,12,MRT
0.96384,1951,1,MRT
1.57143,1951,2,MRT
0.26778,1951,3,MRT
0.20053,1951,4,MRT
1.7788,1951,5,MRT
4.84079,1951,6,MRT
22.7911,1951,7,MRT
35.9552,1951,8,MRT
36.828,1951,9,MRT
16.3293,1951,10,MRT
2.85289,1951,11,MRT
2.43226,1951,12,MRT
0.09437,1952,1,MRT
0.04853,1952,2,MRT
0.0684,1952,3,MRT
0.08437,1952,4,MRT
1.39561,1952,5,MRT
8.0032,1952,6,MRT
27.1708,1952,7,MRT
46.4864,1952,8,MRT
54.6269,1952,9,MRT
4.76662,1952,10,MRT
2.81305,1952,11,MRT
0.12934,1952,12,MRT
2.59516,1953,1,MRT
0.68755,1953,2,MRT
0.6938,1953,3,MRT
0.19691,1953,4,MRT
1.18934,1953,5,MRT
10.6585,1953,6,MRT
37.0285,1953,7,MRT
46.1283,1953,8,MRT
27.4706,1953,9,MRT
10.089,1953,10,MRT
0.86484,1953,11,MRT
1.60749,1953,12,MRT
0.62866,1954,1,MRT
1.55068,1954,2,MRT
0.0385,1954,3,MRT
0.92509,1954,4,MRT
0.5155,1954,5,MRT
11.1791,1954,6,MRT
40.7337,1954,7,MRT
58.572,1954,8,MRT
21.7003,1954,9,MRT
4.33048,1954,10,MRT
6.84064,1954,11,MRT
2.08347,1954,12,MRT
0.08744,1955,1,MRT
0.25067,1955,2,MRT
0.07761,1955,3,MRT
1.62492,1955,4,MRT
0.73595,1955,5,MRT
12.2296,1955,6,MRT
33.7343,1955,7,MRT
54.3645,1955,8,MRT
35.6886,1955,9,MRT
3.80862,1955,10,MRT
0.20975,1955,11,MRT
0.4781,1955,12,MRT
3.31704,1956,1,MRT
1.77075,1956,2,MRT
0.09565,1956,3,MRT
0.05195,1956,4,MRT
0.46694,1956,5,MRT
6.85754,1956,6,MRT
20.8757,1956,7,MRT
31.1282,1956,8,MRT
37.6433,1956,9,MRT
7.84292,1956,10,MRT
1.65181,1956,11,MRT
0.91158,1956,12,MRT
0.7472,1957,1,MRT
0.25181,1957,2,MRT
0.03462,1957,3,MRT
0.2566,1957,4,MRT
1.47991,1957,5,MRT
10.9648,1957,6,MRT
22.0144,1957,7,MRT
60.258,1957,8,MRT
29.6927,1957,9,MRT
7.97071,1957,10,MRT
0.43081,1957,11,MRT
2.49964,1957,12,MRT
1.37697,1958,1,MRT
1.89993,1958,2,MRT
0.0339,1958,3,MRT
0.33307,1958,4,MRT
0.69111,1958,5,MRT
10.7642,1958,6,MRT
32.1942,1958,7,MRT
61.0428,1958,8,MRT
28.2201,1958,9,MRT
2.61052,1958,10,MRT
1.70775,1958,11,MRT
0.3706,1958,12,MRT
0.15842,1959,1,MRT
0.3725,1959,2,MRT
0.68666,1959,3,MRT
0.07296,1959,4,MRT
1.21051,1959,5,MRT
8.50607,1959,6,MRT
18.4763,1959,7,MRT
47.2676,1959,8,MRT
23.779,1959,9,MRT
1.86848,1959,10,MRT
0.27954,1959,11,MRT
0.13106,1959,12,MRT
0.22381,1960,1,MRT
0.06476,1960,2,MRT
0.06064,1960,3,MRT
0.30272,1960,4,MRT
1.59943,1960,5,MRT
8.03959,1960,6,MRT
29.1871,1960,7,MRT
37.2517,1960,8,MRT
25.7168,1960,9,MRT
3.00372,1960,10,MRT
0.17617,1960,11,MRT
1.11319,1960,12,MRT
0.20901,1961,1,MRT
0.04559,1961,2,MRT
0.03403,1961,3,MRT
0.05144,1961,4,MRT
0.99158,1961,5,MRT
11.0334,1961,6,MRT
29.4331,1961,7,MRT
35.0434,1961,8,MRT
31.5482,1961,9,MRT
2.08794,1961,10,MRT
0.19367,1961,11,MRT
0.17821,1961,12,MRT
0.11306,1962,1,MRT
0.73839,1962,2,MRT
0.04783,1962,3,MRT
1.08689,1962,4,MRT
0.34939,1962,5,MRT
12.5077,1962,6,MRT
24.0402,1962,7,MRT
52.9649,1962,8,MRT
16.9436,1962,9,MRT
4.73701,1962,10,MRT
0.61622,1962,11,MRT
2.81078,1962,12,MRT
0.96503,1963,1,MRT
1.05123,1963,2,MRT
0.05654,1963,3,MRT
2.13248,1963,4,MRT
1.31952,1963,5,MRT
6.48544,1963,6,MRT
24.0175,1963,7,MRT
41.354,1963,8,MRT
20.4921,1963,9,MRT
13.289,1963,10,MRT
0.42471,1963,11,MRT
0.53786,1963,12,MRT
0.34224,1964,1,MRT
0.05981,1964,2,MRT
0.04445,1964,3,MRT
0.15007,1964,4,MRT
1.44197,1964,5,MRT
7.61874,1964,6,MRT
30.0425,1964,7,MRT
50.1875,1964,8,MRT
31.5533,1964,9,MRT
4.449,1964,10,MRT
0.24258,1964,11,MRT
2.54414,1964,12,MRT
1.24294,1965,1,MRT
1.82014,1965,2,MRT
0.04273,1965,3,MRT
0.10054,1965,4,MRT
0.11851,1965,5,MRT
7.04252,1965,6,MRT
20.1544,1965,7,MRT
61.9632,1965,8,MRT
38.9282,1965,9,MRT
8.40641,1965,10,MRT
3.01225,1965,11,MRT
0.129,1965,12,MRT
0.07466,1966,1,MRT
0.04925,1966,2,MRT
0.53837,1966,3,MRT
0.04202,1966,4,MRT
1.60821,1966,5,MRT
8.19485,1966,6,MRT
16.8407,1966,7,MRT
33.7952,1966,8,MRT
33.6573,1966,9,MRT
18.0064,1966,10,MRT
1.2867,1966,11,MRT
0.70669,1966,12,MRT
0.07497,1967,1,MRT
0.32298,1967,2,MRT
0.57443,1967,3,MRT
0.08042,1967,4,MRT
0.64097,1967,5,MRT
10.9764,1967,6,MRT
24.8392,1967,7,MRT
42.5256,1967,8,MRT
40.5965,1967,9,MRT
12.2139,1967,10,MRT
4.53625,1967,11,MRT
0.15244,1967,12,MRT
0.08269,1968,1,MRT
3.60503,1968,2,MRT
0.08286,1968,3,MRT
1.70477,1968,4,MRT
0.24058,1968,5,MRT
5.52554,1968,6,MRT
18.7674,1968,7,MRT
33.1815,1968,8,MRT
20.6558,1968,9,MRT
1.4928,1968,10,MRT
1.25457,1968,11,MRT
0.3685,1968,12,MRT
1.30299,1969,1,MRT
0.06182,1969,2,MRT
0.75225,1969,3,MRT
0.04165,1969,4,MRT
0.96287,1969,5,MRT
3.30693,1969,6,MRT
34.568,1969,7,MRT
62.5185,1969,8,MRT
27.6621,1969,9,MRT
19.5465,1969,10,MRT
0.59887,1969,11,MRT
1.2474,1969,12,MRT
0.40021,1970,1,MRT
0.89554,1970,2,MRT
0.03623,1970,3,MRT
0.89349,1970,4,MRT
1.09127,1970,5,MRT
2.89408,1970,6,MRT
18.1489,1970,7,MRT
36.4254,1970,8,MRT
34.1781,1970,9,MRT
2.49038,1970,10,MRT
0.87451,1970,11,MRT
1.73742,1970,12,MRT
0.09777,1971,1,MRT
0.21958,1971,2,MRT
0.9449,1971,3,MRT
1.81423,1971,4,MRT
0.74732,1971,5,MRT
2.50824,1971,6,MRT
15.9395,1971,7,MRT
31.8773,1971,8,MRT
21.4105,1971,9,MRT
0.43434,1971,10,MRT
2.15422,1971,11,MRT
0.13769,1971,12,MRT
1.10766,1972,1,MRT
0.54669,1972,2,MRT
0.13558,1972,3,MRT
1.86292,1972,4,MRT
0.90069,1972,5,MRT
5.04308,1972,6,MRT
7.24245,1972,7,MRT
20.7412,1972,8,MRT
16.0664,1972,9,MRT
4.11643,1972,10,MRT
1.04295,1972,11,MRT
3.44251,1972,12,MRT
0.1055,1973,1,MRT
0.20185,1973,2,MRT
0.03004,1973,3,MRT
0.45279,1973,4,MRT
1.2464,1973,5,MRT
7.56108,1973,6,MRT
12.347,1973,7,MRT
37.7589,1973,8,MRT
12.7313,1973,9,MRT
0.68041,1973,10,MRT
3.70095,1973,11,MRT
0.19253,1973,12,MRT
0.11228,1974,1,MRT
0.09196,1974,2,MRT
0.78692,1974,3,MRT
0.04951,1974,4,MRT
0.41021,1974,5,MRT
3.66336,1974,6,MRT
22.5753,1974,7,MRT
49.4958,1974,8,MRT
21.705,1974,9,MRT
2.75403,1974,10,MRT
0.27987,1974,11,MRT
1.02456,1974,12,MRT
1.46806,1975,1,MRT
0.04802,1975,2,MRT
0.08108,1975,3,MRT
0.16983,1975,4,MRT
1.61288,1975,5,MRT
5.61797,1975,6,MRT
39.287,1975,7,MRT
37.699,1975,8,MRT
13.2194,1975,9,MRT
2.25162,1975,10,MRT
0.15397,1975,11,MRT
