tas,year,month,country
20.2496,2006,2,CPV
21.1972,2006,3,CPV
21.8268,2006,4,CPV
22.0596,2006,5,CPV
23.3379,2006,6,CPV
24.3392,2006,7,CPV
25.5048,2006,8,CPV
25.8373,2006,9,CPV
25.2926,2006,10,CPV
24.6595,2006,11,CPV
22.2925,2006,12,CPV
21.7064,2007,1,CPV
20.9915,2007,2,CPV
21.8087,2007,3,CPV
21.4732,2007,4,CPV
22.1871,2007,5,CPV
22.688,2007,6,CPV
23.779,2007,7,CPV
25.1182,2007,8,CPV
25.7402,2007,9,CPV
25.1926,2007,10,CPV
24.9501,2007,11,CPV
22.368,2007,12,CPV
21.9276,2008,1,CPV
21.6088,2008,2,CPV
21.9089,2008,3,CPV
22.0839,2008,4,CPV
22.6053,2008,5,CPV
23.3379,2008,6,CPV
24.4543,2008,7,CPV
25.3182,2008,8,CPV
25.8193,2008,9,CPV
25.0651,2008,10,CPV
23.6082,2008,11,CPV
21.9784,2008,12,CPV
20.7045,2009,1,CPV
19.8657,2009,2,CPV
21.2226,2009,3,CPV
21.2182,2009,4,CPV
22.0132,2009,5,CPV
23.1341,2009,6,CPV
24.4722,2009,7,CPV
25.3923,2009,8,CPV
25.8365,2009,9,CPV
24.8651,2009,10,CPV
24.2223,2009,11,CPV
22.6516,2009,12,CPV
21.5507,2010,1,CPV
21.4592,2010,2,CPV
21.9566,2010,3,CPV
22.2611,2010,4,CPV
22.6053,2010,5,CPV
23.4665,2010,6,CPV
24.5038,2010,7,CPV
25.6018,2010,8,CPV
25.8395,2010,9,CPV
25.2926,2010,10,CPV
24.5035,2010,11,CPV
23.3736,2010,12,CPV
22.2041,2011,1,CPV
20.764,2011,2,CPV
20.6953,2011,3,CPV
21.5732,2011,4,CPV
21.9134,2011,5,CPV
23.2178,2011,6,CPV
24.2268,2011,7,CPV
25.4528,2011,8,CPV
25.9195,2011,9,CPV
25.5613,2011,10,CPV
24.0082,2011,11,CPV
22.9242,2011,12,CPV
21.3749,2012,1,CPV
20.2903,2012,2,CPV
21.3676,2012,3,CPV
21.2665,2012,4,CPV
22.3716,2012,5,CPV
23.1999,2012,6,CPV
24.2268,2012,7,CPV
25.4027,2012,8,CPV
25.8806,2012,9,CPV
25.5108,2012,10,CPV
24.6123,2012,11,CPV
22.3088,2012,12,CPV
21.3702,2013,1,CPV
21.1564,2013,2,CPV
21.3555,2013,3,CPV
21.4937,2013,4,CPV
22.7681,2013,5,CPV
23.1999,2013,6,CPV
24.4218,2013,7,CPV
25.2773,2013,8,CPV
25.8395,2013,9,CPV
25.5108,2013,10,CPV
23.7989,2013,11,CPV
22.3484,2013,12,CPV
20.9367,2014,1,CPV
20.0932,2014,2,CPV
20.7385,2014,3,CPV
21.4561,2014,4,CPV
22.0596,2014,5,CPV
22.985,2014,6,CPV
24.3393,2014,7,CPV
25.5497,2014,8,CPV
25.9827,2014,9,CPV
25.6108,2014,10,CPV
24.2819,2014,11,CPV
22.5917,2014,12,CPV
20.932,2015,1,CPV
20.2049,2015,2,CPV
21.0489,2015,3,CPV
21.3457,2015,4,CPV
22.6492,2015,5,CPV
23.3266,2015,6,CPV
24.3955,2015,7,CPV
25.5497,2015,8,CPV
25.873,2015,9,CPV
25.3462,2015,10,CPV
24.5035,2015,11,CPV
23.0478,2015,12,CPV
20.6576,1901,1,TCD
23.1814,1901,2,TCD
26.5562,1901,3,TCD
29.5472,1901,4,TCD
30.9551,1901,5,TCD
30.6719,1901,6,TCD
29.2623,1901,7,TCD
28.1992,1901,8,TCD
28.4071,1901,9,TCD
27.2617,1901,10,TCD
23.8373,1901,11,TCD
21.3321,1901,12,TCD
20.5688,1902,1,TCD
23.1733,1902,2,TCD
26.5521,1902,3,TCD
29.5571,1902,4,TCD
30.9691,1902,5,TCD
30.6998,1902,6,TCD
29.1824,1902,7,TCD
28.2247,1902,8,TCD
28.3532,1902,9,TCD
27.1862,1902,10,TCD
23.7546,1902,11,TCD
21.2188,1902,12,TCD
20.5342,1903,1,TCD
22.9518,1903,2,TCD
26.4236,1903,3,TCD
29.5347,1903,4,TCD
30.926,1903,5,TCD
30.6777,1903,6,TCD
29.2074,1903,7,TCD
28.2102,1903,8,TCD
28.3312,1903,9,TCD
27.2107,1903,10,TCD
23.8398,1903,11,TCD
21.3713,1903,12,TCD
20.6571,1904,1,TCD
23.1017,1904,2,TCD
26.5158,1904,3,TCD
29.5121,1904,4,TCD
30.9154,1904,5,TCD
30.7096,1904,6,TCD
29.216,1904,7,TCD
28.2386,1904,8,TCD
28.3689,1904,9,TCD
27.2106,1904,10,TCD
23.7756,1904,11,TCD
21.2411,1904,12,TCD
20.5997,1905,1,TCD
22.9913,1905,2,TCD
26.4464,1905,3,TCD
29.4885,1905,4,TCD
30.933,1905,5,TCD
30.7359,1905,6,TCD
29.2334,1905,7,TCD
28.2217,1905,8,TCD
28.3887,1905,9,TCD
27.2242,1905,10,TCD
23.8548,1905,11,TCD
21.2808,1905,12,TCD
20.627,1906,1,TCD
23.1472,1906,2,TCD
26.4931,1906,3,TCD
29.5126,1906,4,TCD
31.003,1906,5,TCD
30.7505,1906,6,TCD
29.2317,1906,7,TCD
28.1883,1906,8,TCD
28.3586,1906,9,TCD
27.2244,1906,10,TCD
23.8141,1906,11,TCD
21.3527,1906,12,TCD
20.6777,1907,1,TCD
23.1268,1907,2,TCD
26.5182,1907,3,TCD
29.5271,1907,4,TCD
30.9164,1907,5,TCD
30.6611,1907,6,TCD
29.1951,1907,7,TCD
28.1054,1907,8,TCD
28.3544,1907,9,TCD
27.2598,1907,10,TCD
23.7891,1907,11,TCD
21.2645,1907,12,TCD
20.6181,1908,1,TCD
23.051,1908,2,TCD
26.5393,1908,3,TCD
29.5323,1908,4,TCD
30.936,1908,5,TCD
30.6795,1908,6,TCD
29.1566,1908,7,TCD
28.1702,1908,8,TCD
28.3463,1908,9,TCD
27.2282,1908,10,TCD
23.7846,1908,11,TCD
21.2845,1908,12,TCD
20.6235,1909,1,TCD
23.1293,1909,2,TCD
26.6046,1909,3,TCD
29.5048,1909,4,TCD
30.9367,1909,5,TCD
30.6751,1909,6,TCD
29.1599,1909,7,TCD
28.17,1909,8,TCD
28.3441,1909,9,TCD
27.2407,1909,10,TCD
23.882,1909,11,TCD
21.3146,1909,12,TCD
20.5245,1910,1,TCD
23.1302,1910,2,TCD
26.2131,1910,3,TCD
29.4729,1910,4,TCD
30.9499,1910,5,TCD
30.7152,1910,6,TCD
29.1138,1910,7,TCD
28.1417,1910,8,TCD
28.2726,1910,9,TCD
27.1688,1910,10,TCD
23.705,1910,11,TCD
21.1437,1910,12,TCD
20.7465,1911,1,TCD
22.9279,1911,2,TCD
26.376,1911,3,TCD
29.399,1911,4,TCD
30.749,1911,5,TCD
30.7279,1911,6,TCD
29.267,1911,7,TCD
28.181,1911,8,TCD
28.3544,1911,9,TCD
27.1968,1911,10,TCD
23.7735,1911,11,TCD
21.146,1911,12,TCD
20.5194,1912,1,TCD
23.0284,1912,2,TCD
26.3828,1912,3,TCD
29.367,1912,4,TCD
30.9039,1912,5,TCD
30.7106,1912,6,TCD
29.2234,1912,7,TCD
28.1774,1912,8,TCD
28.3411,1912,9,TCD
27.1563,1912,10,TCD
23.7766,1912,11,TCD
21.1493,1912,12,TCD
20.5308,1913,1,TCD
22.9869,1913,2,TCD
26.1417,1913,3,TCD
29.4193,1913,4,TCD
30.8364,1913,5,TCD
30.6098,1913,6,TCD
29.3016,1913,7,TCD
28.235,1913,8,TCD
28.4415,1913,9,TCD
27.1777,1913,10,TCD
23.6089,1913,11,TCD
21.1152,1913,12,TCD
20.796,1914,1,TCD
23.0828,1914,2,TCD
26.5395,1914,3,TCD
29.3786,1914,4,TCD
30.8733,1914,5,TCD
30.7657,1914,6,TCD
29.2356,1914,7,TCD
28.1551,1914,8,TCD
28.3463,1914,9,TCD
27.2108,1914,10,TCD
23.8511,1914,11,TCD
21.308,1914,12,TCD
20.7271,1915,1,TCD
23.1261,1915,2,TCD
26.4773,1915,3,TCD
29.4424,1915,4,TCD
30.8769,1915,5,TCD
30.6671,1915,6,TCD
29.2317,1915,7,TCD
28.1775,1915,8,TCD
28.3555,1915,9,TCD
27.2169,1915,10,TCD
23.8455,1915,11,TCD
21.2228,1915,12,TCD
20.3291,1916,1,TCD
23.0444,1916,2,TCD
26.4092,1916,3,TCD
29.5134,1916,4,TCD
30.8364,1916,5,TCD
30.6403,1916,6,TCD
29.1487,1916,7,TCD
28.1385,1916,8,TCD
28.2801,1916,9,TCD
27.0256,1916,10,TCD
23.7788,1916,11,TCD
21.1561,1916,12,TCD
20.5567,1917,1,TCD
23.0581,1917,2,TCD
26.3437,1917,3,TCD
29.3444,1917,4,TCD
30.8988,1917,5,TCD
30.6226,1917,6,TCD
29.2515,1917,7,TCD
28.1361,1917,8,TCD
28.2068,1917,9,TCD
27.1867,1917,10,TCD
23.6933,1917,11,TCD
21.1591,1917,12,TCD
20.4325,1918,1,TCD
22.8853,1918,2,TCD
26.2019,1918,3,TCD
29.2341,1918,4,TCD
30.8383,1918,5,TCD
30.6592,1918,6,TCD
29.3595,1918,7,TCD
28.1663,1918,8,TCD
28.4075,1918,9,TCD
27.2398,1918,10,TCD
23.8187,1918,11,TCD
21.2971,1918,12,TCD
20.8545,1919,1,TCD
23.2312,1919,2,TCD
26.5605,1919,3,TCD
29.3548,1919,4,TCD
30.9389,1919,5,TCD
30.6854,1919,6,TCD
29.29,1919,7,TCD
28.3062,1919,8,TCD
28.4554,1919,9,TCD
27.3209,1919,10,TCD
23.8122,1919,11,TCD
21.2528,1919,12,TCD
20.5246,1920,1,TCD
22.8598,1920,2,TCD
26.2865,1920,3,TCD
29.3434,1920,4,TCD
30.8331,1920,5,TCD
30.6515,1920,6,TCD
29.2444,1920,7,TCD
28.1244,1920,8,TCD
28.3231,1920,9,TCD
27.1597,1920,10,TCD
23.6982,1920,11,TCD
21.1278,1920,12,TCD
20.426,1921,1,TCD
22.8062,1921,2,TCD
26.1537,1921,3,TCD
29.5564,1921,4,TCD
30.9108,1921,5,TCD
30.7146,1921,6,TCD
29.2859,1921,7,TCD
28.1209,1921,8,TCD
28.3503,1921,9,TCD
27.2171,1921,10,TCD
23.8119,1921,11,TCD
21.4654,1921,12,TCD
20.6666,1922,1,TCD
23.0737,1922,2,TCD
26.4688,1922,3,TCD
29.5114,1922,4,TCD
30.8855,1922,5,TCD
30.8313,1922,6,TCD
29.1837,1922,7,TCD
28.1305,1922,8,TCD
28.2956,1922,9,TCD
27.1973,1922,10,TCD
23.9255,1922,11,TCD
21.2882,1922,12,TCD
21.1414,1923,1,TCD
22.9876,1923,2,TCD
26.8488,1923,3,TCD
29.675,1923,4,TCD
31.0282,1923,5,TCD
30.7672,1923,6,TCD
29.083,1923,7,TCD
27.9,1923,8,TCD
28.3707,1923,9,TCD
27.3312,1923,10,TCD
24.0401,1923,11,TCD
21.5404,1923,12,TCD
20.8555,1924,1,TCD
23.7645,1924,2,TCD
27.1521,1924,3,TCD
29.7916,1924,4,TCD
31.0748,1924,5,TCD
30.7276,1924,6,TCD
28.9293,1924,7,TCD
27.9198,1924,8,TCD
28.0008,1924,9,TCD
27.2476,1924,10,TCD
23.8093,1924,11,TCD
21.2234,1924,12,TCD
19.7634,1925,1,TCD
22.6,1925,2,TCD
26.7317,1925,3,TCD
29.5223,1925,4,TCD
30.8644,1925,5,TCD
30.5617,1925,6,TCD
29.2241,1925,7,TCD
27.9686,1925,8,TCD
28.4181,1925,9,TCD
27.0795,1925,10,TCD
24.0718,1925,11,TCD
21.4308,1925,12,TCD
20.8248,1926,1,TCD
23.0598,1926,2,TCD
26.2776,1926,3,TCD
29.2088,1926,4,TCD
30.9329,1926,5,TCD
30.7039,1926,6,TCD
29.4081,1926,7,TCD
28.4696,1926,8,TCD
28.7747,1926,9,TCD
27.5552,1926,10,TCD
24.1924,1926,11,TCD
21.5972,1926,12,TCD
20.7723,1927,1,TCD
23.2485,1927,2,TCD
26.6406,1927,3,TCD
29.3601,1927,4,TCD
31.2673,1927,5,TCD
30.8106,1927,6,TCD
29.2445,1927,7,TCD
27.9951,1927,8,TCD
28.6978,1927,9,TCD
27.501,1927,10,TCD
24.1028,1927,11,TCD
21.8337,1927,12,TCD
20.9796,1928,1,TCD
22.7728,1928,2,TCD
26.9593,1928,3,TCD
29.5681,1928,4,TCD
30.8684,1928,5,TCD
30.5825,1928,6,TCD
29.3224,1928,7,TCD
27.852,1928,8,TCD
28.5266,1928,9,TCD
27.3735,1928,10,TCD
23.9689,1928,11,TCD
21.2187,1928,12,TCD
20.3864,1929,1,TCD
23.2387,1929,2,TCD
26.6173,1929,3,TCD
29.5369,1929,4,TCD
31.0773,1929,5,TCD
30.4086,1929,6,TCD
28.736,1929,7,TCD
27.7698,1929,8,TCD
28.2081,1929,9,TCD
27.2293,1929,10,TCD
24.0683,1929,11,TCD
20.7554,1929,12,TCD
20.4104,1930,1,TCD
23.3992,1930,2,TCD
26.5279,1930,3,TCD
29.6494,1930,4,TCD
31.0334,1930,5,TCD
30.6795,1930,6,TCD
29.118,1930,7,TCD
28.228,1930,8,TCD
28.5388,1930,9,TCD
27.5224,1930,10,TCD
23.9472,1930,11,TCD
22.0251,1930,12,TCD
20.8795,1931,1,TCD
23.5569,1931,2,TCD
26.9529,1931,3,TCD
30.0323,1931,4,TCD
31.1926,1931,5,TCD
30.8142,1931,6,TCD
29.2862,1931,7,TCD
28.2403,1931,8,TCD
28.2981,1931,9,TCD
27.6074,1931,10,TCD
24.338,1931,11,TCD
21.8858,1931,12,TCD
20.6143,1932,1,TCD
23.3561,1932,2,TCD
27.0619,1932,3,TCD
29.8149,1932,4,TCD
31.0561,1932,5,TCD
30.8057,1932,6,TCD
29.1433,1932,7,TCD
28.1912,1932,8,TCD
28.4076,1932,9,TCD
27.4302,1932,10,TCD
24.179,1932,11,TCD
21.4348,1932,12,TCD
20.9194,1933,1,TCD
23.293,1933,2,TCD
26.5227,1933,3,TCD
29.675,1933,4,TCD
30.8627,1933,5,TCD
30.496,1933,6,TCD
29.1425,1933,7,TCD
28.098,1933,8,TCD
28.3739,1933,9,TCD
27.1813,1933,10,TCD
24.4667,1933,11,TCD
21.6897,1933,12,TCD
20.5921,1934,1,TCD
22.9418,1934,2,TCD
26.8347,1934,3,TCD
29.9062,1934,4,TCD
31.0102,1934,5,TCD
30.7561,1934,6,TCD
29.2752,1934,7,TCD
28.0949,1934,8,TCD
28.5971,1934,9,TCD
27.7291,1934,10,TCD
24.4537,1934,11,TCD
21.4712,1934,12,TCD
21.0502,1935,1,TCD
23.3584,1935,2,TCD
27.0637,1935,3,TCD
29.6239,1935,4,TCD
31.2031,1935,5,TCD
30.6166,1935,6,TCD
29.3281,1935,7,TCD
28.0832,1935,8,TCD
28.3896,1935,9,TCD
27.3408,1935,10,TCD
24.2993,1935,11,TCD
21.6994,1935,12,TCD
20.6119,1936,1,TCD
23.5878,1936,2,TCD
27.2089,1936,3,TCD
29.7967,1936,4,TCD
31.1385,1936,5,TCD
30.6857,1936,6,TCD
28.9152,1936,7,TCD
27.7357,1936,8,TCD
28.1765,1936,9,TCD
27.3281,1936,10,TCD
24.291,1936,11,TCD
21.3595,1936,12,TCD
20.5652,1937,1,TCD
23.1932,1937,2,TCD
26.7625,1937,3,TCD
29.5776,1937,4,TCD
30.9616,1937,5,TCD
30.859,1937,6,TCD
29.1479,1937,7,TCD
28.2079,1937,8,TCD
28.4634,1937,9,TCD
27.6572,1937,10,TCD
24.1501,1937,11,TCD
21.6745,1937,12,TCD
20.8582,1938,1,TCD
23.3425,1938,2,TCD
26.5987,1938,3,TCD
29.9615,1938,4,TCD
31.3961,1938,5,TCD
31.0576,1938,6,TCD
29.2902,1938,7,TCD
28.0678,1938,8,TCD
28.3805,1938,9,TCD
27.4554,1938,10,TCD
24.4341,1938,11,TCD
22.1446,1938,12,TCD
20.985,1939,1,TCD
23.4805,1939,2,TCD
26.9168,1939,3,TCD
29.5637,1939,4,TCD
31.0529,1939,5,TCD
30.7324,1939,6,TCD
29.3143,1939,7,TCD
28.2631,1939,8,TCD
28.3662,1939,9,TCD
27.5285,1939,10,TCD
24.1015,1939,11,TCD
21.8569,1939,12,TCD
20.6862,1940,1,TCD
23.1307,1940,2,TCD
26.4997,1940,3,TCD
29.5973,1940,4,TCD
31.0025,1940,5,TCD
30.7731,1940,6,TCD
29.2118,1940,7,TCD
28.2027,1940,8,TCD
28.4208,1940,9,TCD
27.2716,1940,10,TCD
23.829,1940,11,TCD
21.3893,1940,12,TCD
22.0538,1941,1,TCD
23.8874,1941,2,TCD
27.4158,1941,3,TCD
30.8395,1941,4,TCD
30.8873,1941,5,TCD
30.7865,1941,6,TCD
29.7624,1941,7,TCD
28.2732,1941,8,TCD
28.8926,1941,9,TCD
27.2586,1941,10,TCD
24.3658,1941,11,TCD
21.1744,1941,12,TCD
22.0322,1942,1,TCD
25.2682,1942,2,TCD
26.3926,1942,3,TCD
29.6072,1942,4,TCD
30.6399,1942,5,TCD
31.0605,1942,6,TCD
28.8958,1942,7,TCD
27.377,1942,8,TCD
28.7543,1942,9,TCD
27.3073,1942,10,TCD
24.3298,1942,11,TCD
22.3307,1942,12,TCD
21.3921,1943,1,TCD
22.5598,1943,2,TCD
25.7363,1943,3,TCD
27.8953,1943,4,TCD
30.2696,1943,5,TCD
29.5424,1943,6,TCD
28.9734,1943,7,TCD
27.4544,1943,8,TCD
27.8872,1943,9,TCD
27.51,1943,10,TCD
25.4045,1943,11,TCD
22.7616,1943,12,TCD
20.2884,1944,1,TCD
22.9585,1944,2,TCD
27.0638,1944,3,TCD
28.9318,1944,4,TCD
30.0256,1944,5,TCD
30.9632,1944,6,TCD
29.7097,1944,7,TCD
28.0498,1944,8,TCD
28.0451,1944,9,TCD
27.593,1944,10,TCD
23.5179,1944,11,TCD
21.7044,1944,12,TCD
22.2011,1945,1,TCD
21.4389,1945,2,TCD
24.9483,1945,3,TCD
28.4608,1945,4,TCD
29.4448,1945,5,TCD
30.3356,1945,6,TCD
29.7354,1945,7,TCD
27.7626,1945,8,TCD
27.8253,1945,9,TCD
26.484,1945,10,TCD
24.2509,1945,11,TCD
21.267,1945,12,TCD
21.4535,1946,1,TCD
23.4991,1946,2,TCD
26.0061,1946,3,TCD
29.0472,1946,4,TCD
30.5906,1946,5,TCD
29.6741,1946,6,TCD
28.2302,1946,7,TCD
26.8747,1946,8,TCD
27.2063,1946,9,TCD
26.9435,1946,10,TCD
24.6615,1946,11,TCD
21.7117,1946,12,TCD
20.7643,1947,1,TCD
25.2489,1947,2,TCD
25.8169,1947,3,TCD
28.822,1947,4,TCD
30.4695,1947,5,TCD
30.5274,1947,6,TCD
29.8002,1947,7,TCD
28.1336,1947,8,TCD
27.9691,1947,9,TCD
27.4631,1947,10,TCD
23.931,1947,11,TCD
22.6061,1947,12,TCD
20.6176,1948,1,TCD
23.3556,1948,2,TCD
24.4012,1948,3,TCD
29.8839,1948,4,TCD
30.9079,1948,5,TCD
29.7266,1948,6,TCD
29.0975,1948,7,TCD
27.3866,1948,8,TCD
27.984,1948,9,TCD
26.234,1948,10,TCD
22.7666,1948,11,TCD
20.1113,1948,12,TCD
20.5224,1949,1,TCD
21.6326,1949,2,TCD
26.2572,1949,3,TCD
28.5629,1949,4,TCD
31.0034,1949,5,TCD
30.5757,1949,6,TCD
29.3242,1949,7,TCD
27.3558,1949,8,TCD
27.66,1949,9,TCD
27.9999,1949,10,TCD
24.5269,1949,11,TCD
18.8319,1949,12,TCD
20.9853,1950,1,TCD
22.0404,1950,2,TCD
25.9564,1950,3,TCD
28.7659,1950,4,TCD
30.4688,1950,5,TCD
30.2829,1950,6,TCD
27.4905,1950,7,TCD
26.3348,1950,8,TCD
27.4759,1950,9,TCD
26.0411,1950,10,TCD
23.1432,1950,11,TCD
21.1329,1950,12,TCD
20.5757,1951,1,TCD
22.4128,1951,2,TCD
27.2471,1951,3,TCD
27.8075,1951,4,TCD
31.4536,1951,5,TCD
30.4401,1951,6,TCD
29.6936,1951,7,TCD
28.2627,1951,8,TCD
28.3017,1951,9,TCD
28.0475,1951,10,TCD
23.0798,1951,11,TCD
18.7427,1951,12,TCD
21.4031,1952,1,TCD
22.8548,1952,2,TCD
25.5648,1952,3,TCD
29.3091,1952,4,TCD
31.6152,1952,5,TCD
30.5033,1952,6,TCD
29.3588,1952,7,TCD
26.8211,1952,8,TCD
27.8371,1952,9,TCD
26.9864,1952,10,TCD
23.5728,1952,11,TCD
22.0046,1952,12,TCD
21.2704,1953,1,TCD
24.6757,1953,2,TCD
26.9477,1953,3,TCD
27.8719,1953,4,TCD
31.2213,1953,5,TCD
30.3566,1953,6,TCD
28.6468,1953,7,TCD
27.6243,1953,8,TCD
27.4151,1953,9,TCD
26.2916,1953,10,TCD
23.3083,1953,11,TCD
19.3799,1953,12,TCD
20.4638,1954,1,TCD
24.7463,1954,2,TCD
27.1301,1954,3,TCD
29.3707,1954,4,TCD
30.5791,1954,5,TCD
29.9321,1954,6,TCD
28.2623,1954,7,TCD
26.6856,1954,8,TCD
27.1939,1954,9,TCD
26.1761,1954,10,TCD
24.8673,1954,11,TCD
20.818,1954,12,TCD
21.1641,1955,1,TCD
23.0913,1955,2,TCD
26.5224,1955,3,TCD
28.9018,1955,4,TCD
30.3036,1955,5,TCD
29.9769,1955,6,TCD
28.9611,1955,7,TCD
27.8191,1955,8,TCD
27.666,1955,9,TCD
27.0931,1955,10,TCD
23.5001,1955,11,TCD
20.4702,1955,12,TCD
19.5182,1956,1,TCD
24.9994,1956,2,TCD
27.3413,1956,3,TCD
27.815,1956,4,TCD
30.0012,1956,5,TCD
30.0355,1956,6,TCD
28.6356,1956,7,TCD
27.1675,1956,8,TCD
27.2783,1956,9,TCD
25.0958,1956,10,TCD
24.8192,1956,11,TCD
21.2656,1956,12,TCD
19.9432,1957,1,TCD
21.9391,1957,2,TCD
25.2141,1957,3,TCD
28.2448,1957,4,TCD
30.539,1957,5,TCD
30.3586,1957,6,TCD
29.1952,1957,7,TCD
28.3197,1957,8,TCD
28.3725,1957,9,TCD
27.7993,1957,10,TCD
25.4559,1957,11,TCD
22.3951,1957,12,TCD
21.5964,1958,1,TCD
22.0556,1958,2,TCD
26.1986,1958,3,TCD
30.135,1958,4,TCD
29.976,1958,5,TCD
30.51,1958,6,TCD
28.333,1958,7,TCD
28.1703,1958,8,TCD
27.75,1958,9,TCD
26.2563,1958,10,TCD
24.941,1958,11,TCD
23.1174,1958,12,TCD
21.6846,1959,1,TCD
21.6573,1959,2,TCD
25.8359,1959,3,TCD
29.1049,1959,4,TCD
31.1607,1959,5,TCD
30.4088,1959,6,TCD
28.9864,1959,7,TCD
27.1583,1959,8,TCD
27.2008,1959,9,TCD
25.5929,1959,10,TCD
23.9325,1959,11,TCD
20.7975,1959,12,TCD
20.2928,1960,1,TCD
23.0262,1960,2,TCD
26.0492,1960,3,TCD
29.3996,1960,4,TCD
29.7674,1960,5,TCD
30.385,1960,6,TCD
28.4829,1960,7,TCD
28.7136,1960,8,TCD
27.7264,1960,9,TCD
26.9934,1960,10,TCD
23.656,1960,11,TCD
23.9957,1960,12,TCD
21.9245,1961,1,TCD
20.9029,1961,2,TCD
24.4979,1961,3,TCD
29.0522,1961,4,TCD
30.1319,1961,5,TCD
30.9754,1961,6,TCD
28.1876,1961,7,TCD
26.7985,1961,8,TCD
27.0848,1961,9,TCD
25.8495,1961,10,TCD
22.721,1961,11,TCD
19.3275,1961,12,TCD
19.6223,1962,1,TCD
22.5343,1962,2,TCD
27.1721,1962,3,TCD
29.5884,1962,4,TCD
30.1118,1962,5,TCD
30.0881,1962,6,TCD
29.0636,1962,7,TCD
27.3517,1962,8,TCD
27.9656,1962,9,TCD
27.4108,1962,10,TCD
25.866,1962,11,TCD
21.8893,1962,12,TCD
21.1827,1963,1,TCD
24.6959,1963,2,TCD
25.6379,1963,3,TCD
28.7269,1963,4,TCD
30.78,1963,5,TCD
30.8349,1963,6,TCD
28.9781,1963,7,TCD
28.0687,1963,8,TCD
28.8794,1963,9,TCD
28.4499,1963,10,TCD
23.6886,1963,11,TCD
21.465,1963,12,TCD
20.566,1964,1,TCD
22.2795,1964,2,TCD
27.1028,1964,3,TCD
29.6789,1964,4,TCD
30.4638,1964,5,TCD
30.3993,1964,6,TCD
28.4069,1964,7,TCD
27.0422,1964,8,TCD
27.2471,1964,9,TCD
26.0754,1964,10,TCD
23.5516,1964,11,TCD
21.5034,1964,12,TCD
22.0128,1965,1,TCD
23.5751,1965,2,TCD
25.9358,1965,3,TCD
28.5755,1965,4,TCD
29.5266,1965,5,TCD
30.2827,1965,6,TCD
29.3845,1965,7,TCD
27.2038,1965,8,TCD
28.1206,1965,9,TCD
26.9577,1965,10,TCD
22.4559,1965,11,TCD
19.9107,1965,12,TCD
21.2912,1966,1,TCD
21.9011,1966,2,TCD
25.9477,1966,3,TCD
29.0762,1966,4,TCD
31.1435,1966,5,TCD
29.7561,1966,6,TCD
29.6909,1966,7,TCD
28.3819,1966,8,TCD
29.285,1966,9,TCD
27.5403,1966,10,TCD
24.5327,1966,11,TCD
20.6778,1966,12,TCD
19.1425,1967,1,TCD
22.862,1967,2,TCD
25.1542,1967,3,TCD
29.519,1967,4,TCD
30.1123,1967,5,TCD
30.0931,1967,6,TCD
28.9219,1967,7,TCD
27.6256,1967,8,TCD
28.0435,1967,9,TCD
26.1339,1967,10,TCD
22.4216,1967,11,TCD
21.8448,1967,12,TCD
20.3474,1968,1,TCD
22.5081,1968,2,TCD
25.9765,1968,3,TCD
28.3903,1968,4,TCD
29.8802,1968,5,TCD
30.0612,1968,6,TCD
28.9285,1968,7,TCD
28.7996,1968,8,TCD
28.1974,1968,9,TCD
26.6922,1968,10,TCD
24.193,1968,11,TCD
21.8333,1968,12,TCD
20.1461,1969,1,TCD
24.0024,1969,2,TCD
28.1061,1969,3,TCD
30.3232,1969,4,TCD
30.5587,1969,5,TCD
31.2346,1969,6,TCD
29.2075,1969,7,TCD
28.1992,1969,8,TCD
29.1283,1969,9,TCD
28.6913,1969,10,TCD
24.3633,1969,11,TCD
23.2854,1969,12,TCD
21.8342,1970,1,TCD
23.0476,1970,2,TCD
25.6769,1970,3,TCD
29.0758,1970,4,TCD
31.2398,1970,5,TCD
30.2452,1970,6,TCD
29.4106,1970,7,TCD
28.4789,1970,8,TCD
27.9885,1970,9,TCD
26.6623,1970,10,TCD
23.5824,1970,11,TCD
20.5074,1970,12,TCD
20.1141,1971,1,TCD
23.0064,1971,2,TCD
27.7635,1971,3,TCD
28.4936,1971,4,TCD
31.1207,1971,5,TCD
30.5431,1971,6,TCD
28.5448,1971,7,TCD
27.2413,1971,8,TCD
27.1924,1971,9,TCD
26.1507,1971,10,TCD
23.2275,1971,11,TCD
20.5018,1971,12,TCD
20.9354,1972,1,TCD
23.1634,1972,2,TCD
27.0636,1972,3,TCD
29.686,1972,4,TCD
31.1828,1972,5,TCD
30.4188,1972,6,TCD
29.3785,1972,7,TCD
28.9673,1972,8,TCD
28.8642,1972,9,TCD
27.9557,1972,10,TCD
22.7051,1972,11,TCD
21.6379,1972,12,TCD
21.5476,1973,1,TCD
24.9905,1973,2,TCD
26.5927,1973,3,TCD
29.6648,1973,4,TCD
30.5506,1973,5,TCD
31.2358,1973,6,TCD
30.1077,1973,7,TCD
27.937,1973,8,TCD
28.5479,1973,9,TCD
27.9311,1973,10,TCD
22.7025,1973,11,TCD
22.529,1973,12,TCD
20.22,1974,1,TCD
23.3208,1974,2,TCD
26.9072,1974,3,TCD
30.7007,1974,4,TCD
30.5969,1974,5,TCD
30.5587,1974,6,TCD
27.9542,1974,7,TCD
27.6535,1974,8,TCD
27.7209,1974,9,TCD
27.7308,1974,10,TCD
